"SkillDir","RefFile","RefPath","RefSize","RefDesc","Status","SelfRef","PromptRef","PromptFiles","SiblingRef","SiblingFiles","CommonRef","CommonFiles","IsStale","MissingRefsSec"
"CommonSkills\通用-生成章节控制卡","章节标准模板与钩子轮换施工卡.md","CommonSkills\通用-生成章节控制卡\references\章节标准模板与钩子轮换施工卡.md","5142","章节标准模板与钩子轮换施工卡","ok","True","False","","False","","True","通用-生成章节控制卡","False","True"
"CommonSkills\通用-生成章节控制卡","章节控制卡保真规则.md","CommonSkills\通用-生成章节控制卡\references\章节控制卡保真规则.md","5534","章节控制卡保真规则","ok","True","False","","False","","True","通用-生成章节控制卡","False","True"
"CommonSkills\通用-生成章节控制卡","章节控制卡模板.md","CommonSkills\通用-生成章节控制卡\references\章节控制卡模板.md","5542","章节控制卡模板","ok","True","False","","False","","True","通用-生成章节控制卡","False","True"
"CommonSkills\通用-生成章节控制卡","中段回报与章末钩子检查表.md","CommonSkills\通用-生成章节控制卡\references\中段回报与章末钩子检查表.md","501","中段回报与章末钩子检查表","ok","True","False","","False","","True","通用-生成章节控制卡","False","True"
"CommonSkills\通用-输出百度百家号版","分节级补救映射与详细规则回填.md","CommonSkills\通用-输出百度百家号版\references\分节级补救映射与详细规则回填.md","2231","通用-输出百度百家号版｜分节级补救映射与详细规则回填","ok","True","False","","False","","True","通用-输出百度百家号版;通用-输出出版社版;通用-输出豆瓣版;通用-输出番茄版;通用-输出今日头条版;通用-输出七猫版;通用-输出起点中文网版;通用-输出微信订阅号版;通用-输出小红书版;通用-输出新浪微博版;通用-输出知乎版;通用-输出纵横小说版;通用-输出B站版;通用-输出GoodNovel版;通用-输出My Fiction版;通用-输出WebNovel版","False","False"
"CommonSkills\通用-输出百度百家号版","跨题材共性与迁移来源.md","CommonSkills\通用-输出百度百家号版\references\跨题材共性与迁移来源.md","1530","通用-输出百度百家号版｜跨题材共性与迁移来源","ok","True","False","","False","","True","通用-输出百度百家号版;通用-输出出版社版;通用-输出豆瓣版;通用-输出番茄版;通用-输出今日头条版;通用-输出七猫版;通用-输出起点中文网版;通用-输出微信订阅号版;通用-输出小红书版;通用-输出新浪微博版;通用-输出知乎版;通用-输出B站版;通用-输出GoodNovel版;通用-输出My Fiction版;通用-输出WebNovel版","False","False"
"CommonSkills\通用-输出百度百家号版","平台共性执行细则.md","CommonSkills\通用-输出百度百家号版\references\平台共性执行细则.md","3450","通用-输出百度百家号版｜平台共性执行细则","ok","True","False","","False","","True","通用-创建小说正文;通用-输出百度百家号版;通用-输出出版社版;通用-输出豆瓣版;通用-输出番茄版;通用-输出今日头条版;通用-输出七猫版;通用-输出起点中文网版;通用-输出微信订阅号版;通用-输出小红书版;通用-输出新浪微博版;通用-输出知乎版;通用-输出纵横小说版;通用-输出B站版;通用-输出GoodNovel版;通用-输出My Fiction版;通用-输出WebNovel版","False","False"
"CommonSkills\通用-输出出版社版","分节级补救映射与详细规则回填.md","CommonSkills\通用-输出出版社版\references\分节级补救映射与详细规则回填.md","4596","通用-输出出版社版｜分节级补救映射与详细规则回填","ok","True","False","","False","","True","通用-输出百度百家号版;通用-输出出版社版;通用-输出豆瓣版;通用-输出番茄版;通用-输出今日头条版;通用-输出七猫版;通用-输出起点中文网版;通用-输出微信订阅号版;通用-输出小红书版;通用-输出新浪微博版;通用-输出知乎版;通用-输出纵横小说版;通用-输出B站版;通用-输出GoodNovel版;通用-输出My Fiction版;通用-输出WebNovel版","False","False"
"CommonSkills\通用-输出出版社版","跨题材共性与迁移来源.md","CommonSkills\通用-输出出版社版\references\跨题材共性与迁移来源.md","1074","通用-输出出版社版｜跨题材共性与迁移来源","ok","True","False","","False","","True","通用-输出百度百家号版;通用-输出出版社版;通用-输出豆瓣版;通用-输出番茄版;通用-输出今日头条版;通用-输出七猫版;通用-输出起点中文网版;通用-输出微信订阅号版;通用-输出小红书版;通用-输出新浪微博版;通用-输出知乎版;通用-输出B站版;通用-输出GoodNovel版;通用-输出My Fiction版;通用-输出WebNovel版","False","False"
"CommonSkills\通用-输出出版社版","平台共性执行细则.md","CommonSkills\通用-输出出版社版\references\平台共性执行细则.md","3772","通用-输出出版社版｜平台共性执行细则","ok","True","False","","False","","True","通用-创建小说正文;通用-输出百度百家号版;通用-输出出版社版;通用-输出豆瓣版;通用-输出番茄版;通用-输出今日头条版;通用-输出七猫版;通用-输出起点中文网版;通用-输出微信订阅号版;通用-输出小红书版;通用-输出新浪微博版;通用-输出知乎版;通用-输出纵横小说版;通用-输出B站版;通用-输出GoodNovel版;通用-输出My Fiction版;通用-输出WebNovel版","False","False"
"CommonSkills\通用-输出出版社版","平台研究补充_传统出版社都市悬疑.md","CommonSkills\通用-输出出版社版\references\平台研究补充_传统出版社都市悬疑.md","364","平台研究补充：传统出版社都市悬疑","ok","True","False","","False","","True","通用-输出出版社版","False","False"
"CommonSkills\通用-输出豆瓣版","分节级补救映射与详细规则回填.md","CommonSkills\通用-输出豆瓣版\references\分节级补救映射与详细规则回填.md","3985","通用-输出豆瓣版｜分节级补救映射与详细规则回填","ok","True","False","","False","","True","通用-输出百度百家号版;通用-输出出版社版;通用-输出豆瓣版;通用-输出番茄版;通用-输出今日头条版;通用-输出七猫版;通用-输出起点中文网版;通用-输出微信订阅号版;通用-输出小红书版;通用-输出新浪微博版;通用-输出知乎版;通用-输出纵横小说版;通用-输出B站版;通用-输出GoodNovel版;通用-输出My Fiction版;通用-输出WebNovel版","False","False"
"CommonSkills\通用-输出豆瓣版","跨题材共性与迁移来源.md","CommonSkills\通用-输出豆瓣版\references\跨题材共性与迁移来源.md","1223","通用-输出豆瓣版｜跨题材共性与迁移来源","ok","True","False","","False","","True","通用-输出百度百家号版;通用-输出出版社版;通用-输出豆瓣版;通用-输出番茄版;通用-输出今日头条版;通用-输出七猫版;通用-输出起点中文网版;通用-输出微信订阅号版;通用-输出小红书版;通用-输出新浪微博版;通用-输出知乎版;通用-输出B站版;通用-输出GoodNovel版;通用-输出My Fiction版;通用-输出WebNovel版","False","False"
"CommonSkills\通用-输出豆瓣版","平台共性执行细则.md","CommonSkills\通用-输出豆瓣版\references\平台共性执行细则.md","3900","通用-输出豆瓣版｜平台共性执行细则","ok","True","False","","False","","True","通用-创建小说正文;通用-输出百度百家号版;通用-输出出版社版;通用-输出豆瓣版;通用-输出番茄版;通用-输出今日头条版;通用-输出七猫版;通用-输出起点中文网版;通用-输出微信订阅号版;通用-输出小红书版;通用-输出新浪微博版;通用-输出知乎版;通用-输出纵横小说版;通用-输出B站版;通用-输出GoodNovel版;通用-输出My Fiction版;通用-输出WebNovel版","False","False"
"CommonSkills\通用-输出豆瓣版","平台研究补充_豆瓣都市悬疑.md","CommonSkills\通用-输出豆瓣版\references\平台研究补充_豆瓣都市悬疑.md","358","平台研究补充：豆瓣都市悬疑","ok","True","False","","False","","True","通用-输出豆瓣版","False","False"
"CommonSkills\通用-输出番茄版","分节级补救映射与详细规则回填.md","CommonSkills\通用-输出番茄版\references\分节级补救映射与详细规则回填.md","5494","通用-输出番茄版｜分节级补救映射与详细规则回填","ok","True","False","","False","","True","通用-输出百度百家号版;通用-输出出版社版;通用-输出豆瓣版;通用-输出番茄版;通用-输出今日头条版;通用-输出七猫版;通用-输出起点中文网版;通用-输出微信订阅号版;通用-输出小红书版;通用-输出新浪微博版;通用-输出知乎版;通用-输出纵横小说版;通用-输出B站版;通用-输出GoodNovel版;通用-输出My Fiction版;通用-输出WebNovel版","False","False"
"CommonSkills\通用-输出番茄版","跨题材共性与迁移来源.md","CommonSkills\通用-输出番茄版\references\跨题材共性与迁移来源.md","1345","通用-输出番茄版｜跨题材共性与迁移来源","ok","True","False","","False","","True","通用-输出百度百家号版;通用-输出出版社版;通用-输出豆瓣版;通用-输出番茄版;通用-输出今日头条版;通用-输出七猫版;通用-输出起点中文网版;通用-输出微信订阅号版;通用-输出小红书版;通用-输出新浪微博版;通用-输出知乎版;通用-输出B站版;通用-输出GoodNovel版;通用-输出My Fiction版;通用-输出WebNovel版","False","False"
"CommonSkills\通用-输出番茄版","平台共性执行细则.md","CommonSkills\通用-输出番茄版\references\平台共性执行细则.md","13097","通用-输出番茄版｜平台共性执行细则","ok","True","False","","False","","True","通用-创建小说正文;通用-输出百度百家号版;通用-输出出版社版;通用-输出豆瓣版;通用-输出番茄版;通用-输出今日头条版;通用-输出七猫版;通用-输出起点中文网版;通用-输出微信订阅号版;通用-输出小红书版;通用-输出新浪微博版;通用-输出知乎版;通用-输出纵横小说版;通用-输出B站版;通用-输出GoodNovel版;通用-输出My Fiction版;通用-输出WebNovel版","False","False"
